Year,Année,ISO,Jurisdiction,Juridiction,Month,Mois,Area (hectares),Data Qualifier,Superficie (en hectare),Qualificatifs de données
2012,2012,QC,Quebec,Québec,May,Mai,49481.1,a,49481.1,a
2012,2012,QC,Quebec,Québec,June,Juin,13071.4,a,13071.4,a
2012,2012,QC,Quebec,Québec,July,Juillet,1337.801,a,1337.801,a
2012,2012,QC,Quebec,Québec,August,Août,25.7,a,25.7,a
2012,2012,QC,Quebec,Québec,September,Septembre,10.1,a,10.1,a
2012,2012,SK,Saskatchewan,Saskatchewan,October,Octobre,16,a,16,a
2012,2012,SK,Saskatchewan,Saskatchewan,November,Novembre,0.2,a,0.2,a
2012,2012,SK,Saskatchewan,Saskatchewan,March,Mars,65,a,65,a
2012,2012,SK,Saskatchewan,Saskatchewan,April,Avril,1520.9,a,1520.9,a
2012,2012,SK,Saskatchewan,Saskatchewan,May,Mai,101511.4,a,101511.4,a
2012,2012,SK,Saskatchewan,Saskatchewan,June,Juin,4904,a,4904,a
2012,2012,SK,Saskatchewan,Saskatchewan,July,Juillet,117399.3,a,117399.3,a
2012,2012,SK,Saskatchewan,Saskatchewan,August,Août,3333,a,3333,a
2012,2012,SK,Saskatchewan,Saskatchewan,September,Septembre,206.52,a,206.52,a
2012,2012,YT,Yukon,Yukon,May,Mai,47.64,a,47.64,a
2012,2012,YT,Yukon,Yukon,June,Juin,51880.63,a,51880.63,a
2012,2012,YT,Yukon,Yukon,July,Juillet,4462.61,a,4462.61,a
2012,2012,YT,Yukon,Yukon,August,Août,1889.81,a,1889.81,a
2012,2012,YT,Yukon,Yukon,September,Septembre,0.01,a,0.01,a
2013,2013,AB,Alberta,Alberta,January,Janvier,0.1,a,0.1,a
2013,2013,AB,Alberta,Alberta,October,Octobre,12.51,a,12.51,a
2013,2013,AB,Alberta,Alberta,November,Novembre,1.63,a,1.63,a
2013,2013,AB,Alberta,Alberta,December,Décembre,0.04,a,0.04,a
2013,2013,AB,Alberta,Alberta,February,Février,6.77,a,6.77,a
2013,2013,AB,Alberta,Alberta,March,Mars,2.27,a,2.27,a
2013,2013,AB,Alberta,Alberta,April,Avril,143.61,a,143.61,a
2013,2013,AB,Alberta,Alberta,May,Mai,7214.90000000003,a,7214.90000000003,a
2013,2013,AB,Alberta,Alberta,June,Juin,22153.5,a,22153.5,a
2013,2013,AB,Alberta,Alberta,July,Juillet,25093.53,a,25093.53,a
2013,2013,AB,Alberta,Alberta,August,Août,1091.97,a,1091.97,a
2013,2013,AB,Alberta,Alberta,September,Septembre,11.92,a,11.92,a
2013,2013,BC,British Columbia,Colombie-Britannique,January,Janvier,14.7,a,14.7,a
2013,2013,BC,British Columbia,Colombie-Britannique,October,Octobre,537.961,a,537.961,a
2013,2013,BC,British Columbia,Colombie-Britannique,November,Novembre,0.04,a,0.04,a
2013,2013,BC,British Columbia,Colombie-Britannique,December,Décembre,1.4,a,1.4,a
2013,2013,BC,British Columbia,Colombie-Britannique,March,Mars,49.245,a,49.245,a
2013,2013,BC,British Columbia,Colombie-Britannique,April,Avril,2683.244,a,2683.244,a
2013,2013,BC,British Columbia,Colombie-Britannique,May,Mai,1011.073,a,1011.073,a
2013,2013,BC,British Columbia,Colombie-Britannique,June,Juin,4536.34300000001,a,4536.34300000001,a
2013,2013,BC,British Columbia,Colombie-Britannique,July,Juillet,2610.1072,a,2610.1072,a
2013,2013,BC,British Columbia,Colombie-Britannique,August,Août,3576.333,a,3576.333,a
2013,2013,BC,British Columbia,Colombie-Britannique,September,Septembre,3815.894,a,3815.894,a
2013,2013,MB,Manitoba,Manitoba,November,Novembre,0.1,a,0.1,a
2013,2013,MB,Manitoba,Manitoba,April,Avril,4.2,a,4.2,a
2013,2013,MB,Manitoba,Manitoba,May,Mai,9606.3,a,9606.3,a
2013,2013,MB,Manitoba,Manitoba,June,Juin,807139.199999999,a,807139.199999999,a
2013,2013,MB,Manitoba,Manitoba,July,Juillet,246307.2,a,246307.2,a
2013,2013,MB,Manitoba,Manitoba,August,Août,52237.3999999999,a,52237.3999999999,a
2013,2013,MB,Manitoba,Manitoba,September,Septembre,162.4,a,162.4,a
2013,2013,NB,New Brunswick,Nouveau-Brunswick,October,Octobre,13,a,13,a
2013,2013,NB,New Brunswick,Nouveau-Brunswick,March,Mars,0.4,a,0.4,a
2013,2013,NB,New Brunswick,Nouveau-Brunswick,April,Avril,217.3,a,217.3,a
2013,2013,NB,New Brunswick,Nouveau-Brunswick,May,Mai,510.500000000001,a,510.500000000001,a
2013,2013,NB,New Brunswick,Nouveau-Brunswick,June,Juin,10.6,a,10.6,a
2013,2013,NB,New Brunswick,Nouveau-Brunswick,July,Juillet,124.1,a,124.1,a
2013,2013,NB,New Brunswick,Nouveau-Brunswick,August,Août,4.2,a,4.2,a
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminé,30067.796,a,30067.796,a
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,October,Octobre,22.5,a,22.5,a
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,April,Avril,4.9,a,4.9,a
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,May,Mai,28.2,a,28.2,a
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,June,Juin,0.8,a,0.8,a
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,July,Juillet,19.3,a,19.3,a
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,August,Août,0.1,a,0.1,a
2013,2013,NS,Nova Scotia,Nouvelle-Ecosse,March,Mars,1.64,a,1.64,a
2013,2013,NS,Nova Scotia,Nouvelle-Ecosse,April,Avril,144.9,a,144.9,a
2013,2013,NS,Nova Scotia,Nouvelle-Ecosse,May,Mai,158.175,a,158.175,a
2013,2013,NS,Nova Scotia,Nouvelle-Ecosse,June,Juin,0.25,a,0.25,a
2013,2013,NS,Nova Scotia,Nouvelle-Ecosse,July,Juillet,0.92,a,0.92,a
2013,2013,NS,Nova Scotia,Nouvelle-Ecosse,August,Août,1.422,a,1.422,a
2013,2013,NS,Nova Scotia,Nouvelle-Ecosse,September,Septembre,0.1,a,0.1,a
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,May,Mai,1034.93,a,1034.93,a
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,June,Juin,449002.85,a,449002.85,a
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,July,Juillet,73232.61,a,73232.61,a
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,August,Août,31787.5,a,31787.5,a
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,September,Septembre,1.33,a,1.33,a
2013,2013,ON,Ontario,Ontario,October,Octobre,0.800000008,a,0.800000008,a
2013,2013,ON,Ontario,Ontario,April,Avril,44.800000738,a,44.800000738,a
2013,2013,ON,Ontario,Ontario,May,Mai,413.200000015,a,413.200000015,a
2013,2013,ON,Ontario,Ontario,June,Juin,23873.699998528,a,23873.699998528,a
2013,2013,ON,Ontario,Ontario,July,Juillet,26633.899999113,a,26633.899999113,a
2013,2013,ON,Ontario,Ontario,August,Août,101.200000624,a,101.200000624,a
2013,2013,ON,Ontario,Ontario,September,Septembre,22.900000021,a,22.900000021,a
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,May,Mai,0,a,0,a
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,April,avril,8,a,8,a
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,August,août,4,a,4,a
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,December,décembre,0,a,0,a
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,February,février,0,a,0,a
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,January,janvier,0,a,0,a
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,July,julliet,1,a,1,a
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,June,juin,1,a,1,a
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,March,mars,0,a,0,a
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,May,mai,67,a,67,a
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,November,novembre,0,a,0,a
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,October,octobre,0,a,0,a
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,September,septembre,0,a,0,a
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,indéterminée,0,a,0,a
2013,2013,QC,Quebec,Québec,October,Octobre,5.2,a,5.2,a
2013,2013,QC,Quebec,Québec,November,Novembre,0,a,0,a
2013,2013,QC,Quebec,Québec,April,Avril,30.5,a,30.5,a
2013,2013,QC,Quebec,Québec,May,Mai,171.33,a,171.33,a
2013,2013,QC,Quebec,Québec,June,Juin,1517966.51,a,1517966.51,a
2013,2013,QC,Quebec,Québec,July,Juillet,354653.43,a,354653.43,a
2013,2013,QC,Quebec,Québec,August,Août,9.06,a,9.06,a
2013,2013,QC,Quebec,Québec,September,Septembre,6.3,a,6.3,a
2013,2013,SK,Saskatchewan,Saskatchewan,October,Octobre,0.41,a,0.41,a
2013,2013,SK,Saskatchewan,Saskatchewan,April,Avril,4739.8,a,4739.8,a
2013,2013,SK,Saskatchewan,Saskatchewan,May,Mai,17557.11,a,17557.11,a
2013,2013,SK,Saskatchewan,Saskatchewan,June,Juin,19283.6,a,19283.6,a
2013,2013,SK,Saskatchewan,Saskatchewan,July,Juillet,277750.5,a,277750.5,a
2013,2013,SK,Saskatchewan,Saskatchewan,August,Août,48430.1099999999,a,48430.1099999999,a
2013,2013,SK,Saskatchewan,Saskatchewan,September,Septembre,1997,a,1997,a
2013,2013,YT,Yukon,Yukon,May,Mai,22.61,a,22.61,a
2013,2013,YT,Yukon,Yukon,June,Juin,178187.2,a,178187.2,a
2013,2013,YT,Yukon,Yukon,July,Juillet,16681.03,a,16681.03,a
2013,2013,YT,Yukon,Yukon,August,Août,3422.93,a,3422.93,a
2013,2013,YT,Yukon,Yukon,September,Septembre,0.02,a,0.02,a
2014,2014,AB,Alberta,Alberta,January,Janvier,10.86,a,10.86,a
2014,2014,AB,Alberta,Alberta,October,Octobre,66.7,a,66.7,a
2014,2014,AB,Alberta,Alberta,November,Novembre,0.77,a,0.77,a
2014,2014,AB,Alberta,Alberta,December,Décembre,0.3,a,0.3,a
2014,2014,AB,Alberta,Alberta,March,Mars,1.26,a,1.26,a
2014,2014,AB,Alberta,Alberta,April,Avril,434.68,a,434.68,a
2014,2014,AB,Alberta,Alberta,May,Mai,505.149999999998,a,505.149999999998,a
2014,2014,AB,Alberta,Alberta,June,Juin,101867.84,a,101867.84,a
2014,2014,AB,Alberta,Alberta,July,Juillet,122778.66,a,122778.66,a
2014,2014,AB,Alberta,Alberta,August,Août,61988.951,a,61988.951,a
2014,2014,AB,Alberta,Alberta,September,Septembre,394.07,a,394.07,a
2014,2014,BC,British Columbia,Colombie-Britannique,January,Janvier,0.009,a,0.009,a
2014,2014,BC,British Columbia,Colombie-Britannique,October,Octobre,93.929,a,93.929,a
2014,2014,BC,British Columbia,Colombie-Britannique,December,Décembre,0.069,a,0.069,a
2014,2014,BC,British Columbia,Colombie-Britannique,February,Février,38.018,a,38.018,a
2014,2014,BC,British Columbia,Colombie-Britannique,March,Mars,53.368,a,53.368,a
2014,2014,BC,British Columbia,Colombie-Britannique,April,Avril,653.94,a,653.94,a
2014,2014,BC,British Columbia,Colombie-Britannique,May,Mai,2267.561,a,2267.561,a
2014,2014,BC,British Columbia,Colombie-Britannique,June,Juin,37004.4679999999,a,37004.4679999999,a
2014,2014,BC,British Columbia,Colombie-Britannique,July,Juillet,305023.733000002,a,305023.733000002,a
2014,2014,BC,British Columbia,Colombie-Britannique,August,Août,23460.1269999996,a,23460.1269999996,a
2014,2014,BC,British Columbia,Colombie-Britannique,September,Septembre,332.7651,a,332.7651,a
2014,2014,MB,Manitoba,Manitoba,October,Octobre,0.1,a,0.1,a
2014,2014,MB,Manitoba,Manitoba,April,Avril,236.4,a,236.4,a
2014,2014,MB,Manitoba,Manitoba,May,Mai,897,a,897,a
2014,2014,MB,Manitoba,Manitoba,June,Juin,1281.3,a,1281.3,a
2014,2014,MB,Manitoba,Manitoba,July,Juillet,19095.9,a,19095.9,a
2014,2014,MB,Manitoba,Manitoba,August,Août,17255.6,a,17255.6,a
2014,2014,MB,Manitoba,Manitoba,September,Septembre,441.6,a,441.6,a
2014,2014,NB,New Brunswick,Nouveau-Brunswick,October,Octobre,3.3,a,3.3,a
2014,2014,NB,New Brunswick,Nouveau-Brunswick,April,Avril,22.5,a,22.5,a
2014,2014,NB,New Brunswick,Nouveau-Brunswick,May,Mai,65.3,a,65.3,a
2014,2014,NB,New Brunswick,Nouveau-Brunswick,June,Juin,10.4,a,10.4,a
2014,2014,NB,New Brunswick,Nouveau-Brunswick,July,Juillet,4.1,a,4.1,a
2014,2014,NB,New Brunswick,Nouveau-Brunswick,August,Août,4.2,a,4.2,a
2014,2014,NB,New Brunswick,Nouveau-Brunswick,September,Septembre,3.3,a,3.3,a
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminé,8832,a,8832,a
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,September,Septembre,4.36,a,4.36,a
2014,2014,NS,Nova Scotia,Nouvelle-Ecosse,October,Octobre,0.3202,a,0.3202,a
2014,2014,NS,Nova Scotia,Nouvelle-Ecosse,March,Mars,0.18,a,0.18,a
2014,2014,NS,Nova Scotia,Nouvelle-Ecosse,April,Avril,135.78,a,135.78,a
2014,2014,NS,Nova Scotia,Nouvelle-Ecosse,May,Mai,383.86,a,383.86,a
2014,2014,NS,Nova Scotia,Nouvelle-Ecosse,June,Juin,13.1331,a,13.1331,a
2014,2014,NS,Nova Scotia,Nouvelle-Ecosse,July,Juillet,26.59,a,26.59,a
2014,2014,NS,Nova Scotia,Nouvelle-Ecosse,August,Août,1.701,a,1.701,a
2014,2014,NS,Nova Scotia,Nouvelle-Ecosse,September,Septembre,2.9064,a,2.9064,a
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,April,Avril,0.5,a,0.5,a
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,May,Mai,74297.65,a,74297.65,a
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,June,Juin,2183179.64,a,2183179.64,a
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,July,Juillet,1029657.55,a,1029657.55,a
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,August,Août,134177.18,a,134177.18,a
2014,2014,ON,Ontario,Ontario,October,Octobre,300.500000006,a,300.500000006,a
2014,2014,ON,Ontario,Ontario,March,Mars,0.100000001,a,0.100000001,a
2014,2014,ON,Ontario,Ontario,April,Avril,125.900000384,a,125.900000384,a
2014,2014,ON,Ontario,Ontario,May,Mai,275.2000001,a,275.2000001,a
2014,2014,ON,Ontario,Ontario,June,Juin,3152.799999773,a,3152.799999773,a
2014,2014,ON,Ontario,Ontario,July,Juillet,1945.40000017,a,1945.40000017,a
2014,2014,ON,Ontario,Ontario,August,Août,191.100000103,a,191.100000103,a
2014,2014,ON,Ontario,Ontario,September,Septembre,380.500000005,a,380.500000005,a
2014,2014,PE,Prince Edward Island,Île-du-Prince-Édouard,April,avril,,a,,a
2014,2014,PE,Prince Edward Island,Île-du-Prince-Édouard,August,août,,a,,a
2014,2014,PE,Prince Edward Island,Île-du-Prince-Édouard,December,décembre,,a,,a
2014,2014,PE,Prince Edward Island,Île-du-Prince-Édouard,February,février,,a,,a
2014,2014,PE,Prince Edward Island,Île-du-Prince-Édouard,January,janvier,,a,,a
2014,2014,PE,Prince Edward Island,Île-du-Prince-Édouard,July,julliet,,a,,a
2014,2014,PE,Prince Edward Island,Île-du-Prince-Édouard,June,juin,1,a,1,a
2014,2014,PE,Prince Edward Island,Île-du-Prince-Édouard,March,mars,,a,,a
2014,2014,PE,Prince Edward Island,Île-du-Prince-Édouard,May,mai,1,a,1,a
2014,2014,PE,Prince Edward Island,Île-du-Prince-Édouard,November,novembre,,a,,a
2014,2014,PE,Prince Edward Island,Île-du-Prince-Édouard,October,octobre,,a,,a
2014,2014,PE,Prince Edward Island,Île-du-Prince-Édouard,September,septembre,1,a,1,a
2014,2014,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,indéterminée,,a,,a
2014,2014,QC,Quebec,Québec,October,Octobre,22.9,a,22.9,a
2014,2014,QC,Quebec,Québec,November,Novembre,9.1,a,9.1,a
2014,2014,QC,Quebec,Québec,April,Avril,33.3,a,33.3,a
2014,2014,QC,Quebec,Québec,May,Mai,17593.5,a,17593.5,a
2014,2014,QC,Quebec,Québec,June,Juin,32679.8,a,32679.8,a
2014,2014,QC,Quebec,Québec,July,Juillet,12757.3,a,12757.3,a
2014,2014,QC,Quebec,Québec,August,Août,795.901,a,795.901,a
2014,2014,QC,Quebec,Québec,September,Septembre,10.9,a,10.9,a
2014,2014,SK,Saskatchewan,Saskatchewan,October,Octobre,0.4,a,0.4,a
2014,2014,SK,Saskatchewan,Saskatchewan,April,Avril,2,a,2,a
2014,2014,SK,Saskatchewan,Saskatchewan,May,Mai,17656.16,a,17656.16,a
2014,2014,SK,Saskatchewan,Saskatchewan,June,Juin,112072.6,a,112072.6,a
2014,2014,SK,Saskatchewan,Saskatchewan,July,Juillet,119892.2,a,119892.2,a
2014,2014,SK,Saskatchewan,Saskatchewan,August,Août,95321.8200000001,a,95321.8200000001,a
2014,2014,SK,Saskatchewan,Saskatchewan,September,Septembre,263.3,a,263.3,a
2014,2014,YT,Yukon,Yukon,April,Avril,0.3,a,0.3,a
2014,2014,YT,Yukon,Yukon,May,Mai,0.55,a,0.55,a
2014,2014,YT,Yukon,Yukon,June,Juin,3116.882,a,3116.882,a
2014,2014,YT,Yukon,Yukon,July,Juillet,42.062,a,42.062,a
2014,2014,YT,Yukon,Yukon,August,Août,0.8,a,0.8,a
2015,2015,AB,Alberta,Alberta,January,Janvier,1.27,a,1.27,a
2015,2015,AB,Alberta,Alberta,October,Octobre,79.06,a,79.06,a
2015,2015,AB,Alberta,Alberta,November,Novembre,7.09,a,7.09,a
2015,2015,AB,Alberta,Alberta,December,Décembre,1.01,a,1.01,a
2015,2015,AB,Alberta,Alberta,February,Février,0.2,a,0.2,a
2015,2015,AB,Alberta,Alberta,March,Mars,13.47,a,13.47,a
2015,2015,AB,Alberta,Alberta,April,Avril,2235.19,a,2235.19,a
2015,2015,AB,Alberta,Alberta,May,Mai,263450.29,a,263450.29,a
2015,2015,AB,Alberta,Alberta,June,Juin,553036.83,a,553036.83,a
2015,2015,AB,Alberta,Alberta,July,Juillet,22319.1199999999,a,22319.1199999999,a
2015,2015,AB,Alberta,Alberta,August,Août,1849.809,a,1849.809,a
2015,2015,AB,Alberta,Alberta,September,Septembre,879.77,a,879.77,a
2015,2015,BC,British Columbia,Colombie-Britannique,October,Octobre,32.468,a,32.468,a
2015,2015,BC,British Columbia,Colombie-Britannique,November,Novembre,0.118,a,0.118,a
2015,2015,BC,British Columbia,Colombie-Britannique,December,Décembre,0.009,a,0.009,a
2015,2015,BC,British Columbia,Colombie-Britannique,February,Février,6.5,a,6.5,a
2015,2015,BC,British Columbia,Colombie-Britannique,March,Mars,382.704,a,382.704,a
2015,2015,BC,British Columbia,Colombie-Britannique,April,Avril,867.395,a,867.395,a
2015,2015,BC,British Columbia,Colombie-Britannique,May,Mai,139298.593,a,139298.593,a
2015,2015,BC,British Columbia,Colombie-Britannique,June,Juin,91354.9150000004,a,91354.9150000004,a
2015,2015,BC,British Columbia,Colombie-Britannique,July,Juillet,31240.3149999996,a,31240.3149999996,a
2015,2015,BC,British Columbia,Colombie-Britannique,August,Août,17770.455,a,17770.455,a
2015,2015,BC,British Columbia,Colombie-Britannique,September,Septembre,4.3,a,4.3,a
2015,2015,MB,Manitoba,Manitoba,October,Octobre,1600.1,a,1600.1,a
2015,2015,MB,Manitoba,Manitoba,March,Mars,7.1,a,7.1,a
2015,2015,MB,Manitoba,Manitoba,April,Avril,2760.3,a,2760.3,a
2015,2015,MB,Manitoba,Manitoba,May,Mai,2251.3,a,2251.3,a
2015,2015,MB,Manitoba,Manitoba,June,Juin,51300.6,a,51300.6,a
2015,2015,MB,Manitoba,Manitoba,July,Juillet,9830.30000000001,a,9830.30000000001,a
2015,2015,MB,Manitoba,Manitoba,August,Août,1442.9,a,1442.9,a
2015,2015,MB,Manitoba,Manitoba,September,Septembre,0.1,a,0.1,a
2015,2015,NB,New Brunswick,Nouveau-Brunswick,October,Octobre,0.3,a,0.3,a
2015,2015,NB,New Brunswick,Nouveau-Brunswick,April,Avril,5,a,5,a
2015,2015,NB,New Brunswick,Nouveau-Brunswick,May,Mai,196.9,a,196.9,a
2015,2015,NB,New Brunswick,Nouveau-Brunswick,June,Juin,1.8,a,1.8,a
2015,2015,NB,New Brunswick,Nouveau-Brunswick,July,Juillet,51.2,a,51.2,a
2015,2015,NB,New Brunswick,Nouveau-Brunswick,August,Août,1.7,a,1.7,a
2015,2015,NB,New Brunswick,Nouveau-Brunswick,September,Septembre,5.6,a,5.6,a
2015,2015,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,May,Mai,0.8,a,0.8,a
2015,2015,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,June,Juin,3329.9,a,3329.9,a
2015,2015,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,August,Août,340.6,a,340.6,a
2015,2015,NS,Nova Scotia,Nouvelle-Ecosse,April,Avril,0.1,a,0.1,a
2015,2015,NS,Nova Scotia,Nouvelle-Ecosse,May,Mai,532.678000000001,a,532.678000000001,a
2015,2015,NS,Nova Scotia,Nouvelle-Ecosse,June,Juin,1.3679,a,1.3679,a
2015,2015,NS,Nova Scotia,Nouvelle-Ecosse,July,Juillet,11.973,a,11.973,a
2015,2015,NS,Nova Scotia,Nouvelle-Ecosse,August,Août,1.18,a,1.18,a
2015,2015,NS,Nova Scotia,Nouvelle-Ecosse,September,Septembre,3.351,a,3.351,a
2015,2015,NT,Northwest Territories,Territoires du Nord-Ouest,November,Novembre,3346.7,a,3346.7,a
2015,2015,NT,Northwest Territories,Territoires du Nord-Ouest,May,Mai,277362.82,a,277362.82,a
2015,2015,NT,Northwest Territories,Territoires du Nord-Ouest,June,Juin,394769.95,a,394769.95,a
2015,2015,NT,Northwest Territories,Territoires du Nord-Ouest,July,Juillet,26182.05,a,26182.05,a
2015,2015,NT,Northwest Territories,Territoires du Nord-Ouest,August,Août,20445.12,a,20445.12,a
2015,2015,ON,Ontario,Ontario,October,Octobre,1.600000025,a,1.600000025,a
2015,2015,ON,Ontario,Ontario,December,Décembre,0.100000001,a,0.100000001,a
2015,2015,ON,Ontario,Ontario,March,Mars,117.300000191,a,117.300000191,a
2015,2015,ON,Ontario,Ontario,April,Avril,373.900000244,a,373.900000244,a
2015,2015,ON,Ontario,Ontario,May,Mai,2482.10000115,a,2482.10000115,a
2015,2015,ON,Ontario,Ontario,June,Juin,33902.199999587,a,33902.199999587,a
2015,2015,ON,Ontario,Ontario,July,Juillet,2459.700001096,a,2459.700001096,a
2015,2015,ON,Ontario,Ontario,August,Août,79.4001003019999,a,79.4001003019999,a
2015,2015,ON,Ontario,Ontario,September,Septembre,3317.600000066,a,3317.600000066,a
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,April,avril,,a,,a
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,August,août,,a,,a
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,December,décembre,,a,,a
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,February,février,,a,,a
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,January,janvier,,a,,a
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,July,julliet,,a,,a
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,June,juin,,a,,a
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,March,mars,,a,,a
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,May,mai,,a,,a
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,November,novembre,,a,,a
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,October,octobre,,a,,a
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,September,septembre,,a,,a
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,indéterminée,3,a,3,a
2015,2015,QC,Quebec,Québec,October,Octobre,0.3,a,0.3,a
2015,2015,QC,Quebec,Québec,November,Novembre,6.9,a,6.9,a
2015,2015,QC,Quebec,Québec,December,Décembre,0,a,0,a
2015,2015,QC,Quebec,Québec,April,Avril,743.3,a,743.3,a
2015,2015,QC,Quebec,Québec,May,Mai,214,a,214,a
2015,2015,QC,Quebec,Québec,June,Juin,2680.9,a,2680.9,a
2015,2015,QC,Quebec,Québec,July,Juillet,1877.7001,a,1877.7001,a
2015,2015,QC,Quebec,Québec,August,Août,600.4,a,600.4,a
2015,2015,QC,Quebec,Québec,September,Septembre,34.7,a,34.7,a
2015,2015,SK,Saskatchewan,Saskatchewan,October,Octobre,11683.107555,a,11683.107555,a
2015,2015,SK,Saskatchewan,Saskatchewan,November,Novembre,0.1,a,0.1,a
2015,2015,SK,Saskatchewan,Saskatchewan,March,Mars,0.1,a,0.1,a
2015,2015,SK,Saskatchewan,Saskatchewan,April,Avril,2182.142452,a,2182.142452,a
2015,2015,SK,Saskatchewan,Saskatchewan,May,Mai,293203.604696,a,293203.604696,a
2015,2015,SK,Saskatchewan,Saskatchewan,June,Juin,1326902.262428,a,1326902.262428,a
2015,2015,SK,Saskatchewan,Saskatchewan,July,Juillet,132677.550726,a,132677.550726,a
2015,2015,SK,Saskatchewan,Saskatchewan,August,Août,2266.78148,a,2266.78148,a
2015,2015,SK,Saskatchewan,Saskatchewan,September,Septembre,112.3,a,112.3,a
2015,2015,YT,Yukon,Yukon,May,Mai,71519.57,a,71519.57,a
2015,2015,YT,Yukon,Yukon,June,Juin,98321.48,a,98321.48,a
2015,2015,YT,Yukon,Yukon,July,Juillet,1.16,a,1.16,a
2015,2015,YT,Yukon,Yukon,August,Août,0.4,a,0.4,a
2015,2015,YT,Yukon,Yukon,September,Septembre,0,a,0,a
2016,2016,AB,Alberta,Alberta,January,Janvier,0.37,a,0.37,a
2016,2016,AB,Alberta,Alberta,October,Octobre,0.51,a,0.51,a
2016,2016,AB,Alberta,Alberta,November,Novembre,22.29,a,22.29,a
2016,2016,AB,Alberta,Alberta,December,Décembre,11.82,a,11.82,a
2016,2016,AB,Alberta,Alberta,February,Février,5.73,a,5.73,a
2016,2016,AB,Alberta,Alberta,March,Mars,642.02,a,642.02,a
2016,2016,AB,Alberta,Alberta,April,Avril,2708.93010000002,a,2708.93010000002,a
2016,2016,AB,Alberta,Alberta,May,Mai,498402.240000001,a,498402.240000001,a
2016,2016,AB,Alberta,Alberta,June,Juin,11352.55,a,11352.55,a
2016,2016,AB,Alberta,Alberta,July,Juillet,1726.49,a,1726.49,a
2016,2016,AB,Alberta,Alberta,August,Août,179.709999999999,a,179.709999999999,a
2016,2016,AB,Alberta,Alberta,September,Septembre,112.6301,a,112.6301,a
2016,2016,BC,British Columbia,Colombie-Britannique,January,Janvier,0.748,a,0.748,a
2016,2016,BC,British Columbia,Colombie-Britannique,October,Octobre,29.372,a,29.372,a
2016,2016,BC,British Columbia,Colombie-Britannique,November,Novembre,0.919,a,0.919,a
2016,2016,BC,British Columbia,Colombie-Britannique,February,Février,411.209,a,411.209,a
