STATION,DATE,TYPE,TEMP,DEW PNT,RH,W.DIR,W.SPEED,PRECIP,GC,FFMC,DMC,DC,ISI,BUI,FWI,DGR
TOFINO AP (EC),2021-06-25,ACTUAL,22.1,16.3,69,155,9,,,,,,,,,
TOFINO AP (EC),2021-06-26,ACTUAL,23.3,17.4,69,185,9,,,,,,,,,
TOFINO AP (EC),2021-06-27,ACTUAL,23.4,17.9,71,147,13,,,,,,,,,
TOFINO AP (EC),2021-06-28,ACTUAL,28.5,17.8,52,184,11,,,,,,,,,
TOFINO AP (EC),2021-06-29,ACTUAL,16.9,15.7,93,161,14,,,,,,,,,
TOFINO AP (EC),2021-06-30,ACTUAL,15.8,15.1,96,208,9,,,,,,,,,
TOFINO AP (EC),2021-07-01,ACTUAL,18.9,15.8,82,188,12,,,,,,,,,
TOFINO AP (EC),2021-07-02,ACTUAL,16.4,14.9,91,195,11,,,,,,,,,
TOFINO AP (EC),2021-07-03,ACTUAL,14.8,14.3,97,186,9,,,,,,,,,
TOFINO AP (EC),2021-07-04,ACTUAL,15.6,13.8,89,184,10,,,,,,,,,
TOFINO AP (EC),2021-07-05,ACTUAL,14.2,12.6,90,175,13,,,,,,,,,
TOFINO AP (EC),2021-07-06,ACTUAL,15.3,14,92,200,10,,,,,,,,,
TOFINO AP (EC),2021-07-07,ACTUAL,14.1,12.3,89,164,16,,,,,,,,,
TOFINO AP (EC),2021-07-08,ACTUAL,16.5,12.9,79,304,7,,,,,,,,,
TOFINO AP (EC),2021-07-09,ACTUAL,16.1,12.9,81,199,13,,,,,,,,,
TOFINO AP (EC),2021-07-10,ACTUAL,14.6,12.3,86,289,17,,,,,,,,,
TOFINO AP (EC),2021-07-11,ACTUAL,13.2,12.4,95,165,9,,,,,,,,,
TOFINO AP (EC),2021-07-12,ACTUAL,13.5,12.7,95,177,11,,,,,,,,,
TOFINO AP (EC),2021-07-13,ACTUAL,14,12.2,89,187,10,,,,,,,,,
TOFINO AP (EC),2021-07-14,ACTUAL,13.5,12.5,94,186,9,,,,,,,,,
TOFINO AP (EC),2021-07-15,ACTUAL,14.4,12.1,86,145,6,,,,,,,,,
TOFINO AP (EC),2021-07-16,ACTUAL,13.6,13.4,99,157,20,,,,,,,,,
TOFINO AP (EC),2021-07-17,ACTUAL,14.9,13.6,92,154,9,,,,,,,,,
TOFINO AP (EC),2021-07-18,ACTUAL,15.4,13.4,88,190,10,,,,,,,,,
TOFINO AP (EC),2021-07-19,ACTUAL,16.8,12.8,77,188,16,,,,,,,,,
TOFINO AP (EC),2021-07-20,ACTUAL,17.2,12.2,72,269,16,,,,,,,,,
TOFINO AP (EC),2021-07-21,ACTUAL,16.8,12.2,74,212,12,,,,,,,,,
TOFINO AP (EC),2021-07-22,ACTUAL,19.1,7.8,48,256,19,,,,,,,,,
TOFINO AP (EC),2021-07-23,ACTUAL,14.1,13,93,149,11,,,,,,,,,
TOFINO AP (EC),2021-07-24,ACTUAL,19.5,15.4,77,293,20,,,,,,,,,
TOFINO AP (EC),2021-07-25,ACTUAL,17.8,14.5,81,282,33,,,,,,,,,
TOFINO AP (EC),2021-07-26,ACTUAL,18.8,14.9,78,201,13,,,,,,,,,
TOFINO AP (EC),2021-07-27,ACTUAL,15.3,13.7,90,182,13,,,,,,,,,
TOFINO AP (EC),2021-07-28,ACTUAL,22.1,13.8,59,286,24,,,,,,,,,
TOFINO AP (EC),2021-07-29,ACTUAL,22.6,16.5,68,277,18,,,,,,,,,
TOFINO AP (EC),2021-07-30,ACTUAL,23.6,15,58,289,14,,,,,,,,,
TOFINO AP (EC),2021-07-31,ACTUAL,18.6,14.7,78,294,22,,,,,,,,,
TOFINO AP (EC),2021-08-01,ACTUAL,15.8,13.5,86,189,8,,,,,,,,,
TOFINO AP (EC),2021-08-02,ACTUAL,18.8,13.9,73,310,16,,,,,,,,,
TOFINO AP (EC),2021-08-03,ACTUAL,20.2,13,63,279,18,,,,,,,,,
TOFINO AP (EC),2021-08-04,ACTUAL,20.5,16.2,76,302,20,,,,,,,,,
TOFINO AP (EC),2021-08-05,ACTUAL,16.2,14.9,92,179,13,,,,,,,,,
TOFINO AP (EC),2021-08-06,ACTUAL,16.1,13.2,83,184,13,,,,,,,,,
TOFINO AP (EC),2021-08-07,ACTUAL,17.6,14.7,83,277,26,,,,,,,,,
TOFINO AP (EC),2021-08-08,ACTUAL,15.2,12.9,86,175,13,,,,,,,,,
TOFINO AP (EC),2021-08-09,ACTUAL,15.9,13.2,84,179,13,,,,,,,,,
TOFINO AP (EC),2021-08-10,ACTUAL,15.9,13.6,86,174,8,,,,,,,,,
TOFINO AP (EC),2021-08-11,ACTUAL,21.8,16.8,73,168,10,,,,,,,,,
TOFINO AP (EC),2021-08-12,ACTUAL,28.8,16.4,47,196,16,,,,,,,,,
TOFINO AP (EC),2021-08-13,ACTUAL,18.2,16.2,88,163,16,,,,,,,,,
TOFINO AP (EC),2021-08-14,ACTUAL,18,16,88,160,18,,,,,,,,,
TOFINO AP (EC),2021-08-15,ACTUAL,16.3,14.8,91,188,10,,,,,,,,,
TOFINO AP (EC),2021-08-16,ACTUAL,15.6,13.6,88,171,10,,,,,,,,,
TOFINO AP (EC),2021-08-17,ACTUAL,17.1,13.8,81,199,14,,,,,,,,,
TOFINO AP (EC),2021-08-18,ACTUAL,15.3,13.1,87,223,10,,,,,,,,,
TOFINO AP (EC),2021-08-19,ACTUAL,21.4,14.4,64,295,19,,,,,,,,,
TOFINO AP (EC),2021-08-20,ACTUAL,13,12.5,97,189,9,,,,,,,,,
TOFINO AP (EC),2021-08-21,ACTUAL,11.8,11.8,100,138,4,,,,,,,,,
TOFINO AP (EC),2021-08-22,ACTUAL,18.2,10.1,59,293,24,,,,,,,,,
TOFINO AP (EC),2021-08-23,ACTUAL,16.5,11.3,71,204,12,,,,,,,,,
TOFINO AP (EC),2021-08-24,ACTUAL,19.1,10.5,57,252,13,,,,,,,,,
TOFINO AP (EC),2021-08-25,ACTUAL,12.8,12.8,100,141,10,,,,,,,,,
TOFINO AP (EC),2021-08-26,ACTUAL,14.1,14.1,100,147,17,,,,,,,,,
TOFINO AP (EC),2021-08-27,ACTUAL,16.6,12.6,77,175,9,,,,,,,,,
TOFINO AP (EC),2021-08-28,ACTUAL,14.2,13.1,93,187,7,,,,,,,,,
TOFINO AP (EC),2021-08-29,ACTUAL,15,14.2,95,198,10,,,,,,,,,
TOFINO AP (EC),2021-08-30,ACTUAL,16.5,9.8,64,277,30,,,,,,,,,
TOFINO AP (EC),2021-08-31,ACTUAL,16.8,9.1,60,265,24,,,,,,,,,
TOFINO AP (EC),2021-09-01,ACTUAL,16.9,11.9,72,208,9,,,,,,,,,
TOFINO AP (EC),2021-09-02,ACTUAL,18.1,11.5,65,201,9,,,,,,,,,
TOFINO AP (EC),2021-09-03,ACTUAL,13.3,12.7,96,221,8,,,,,,,,,
TOFINO AP (EC),2021-09-04,ACTUAL,14.9,14.6,98,126,20,,,,,,,,,
TOFINO AP (EC),2021-09-05,ACTUAL,17.8,14.2,79,68,1,,,,,,,,,
TOFINO AP (EC),2021-09-06,ACTUAL,15.6,13.4,87,158,15,,,,,,,,,
TOFINO AP (EC),2021-09-07,ACTUAL,22.2,14.4,61,242,4,,,,,,,,,
TOFINO AP (EC),2021-09-08,ACTUAL,13.7,13.7,100,159,14,,,,,,,,,
TOFINO AP (EC),2021-09-09,ACTUAL,15.1,15.1,100,145,11,,,,,,,,,
TOFINO AP (EC),2021-09-10,ACTUAL,16.9,15.6,92,253,17,,,,,,,,,
TOFINO AP (EC),2021-09-11,ACTUAL,13.9,13.9,100,160,15,,,,,,,,,
TOFINO AP (EC),2021-09-12,ACTUAL,16,12.2,78,268,10,,,,,,,,,
TOFINO AP (EC),2021-09-13,ACTUAL,15.4,12.9,85,191,8,,,,,,,,,
TOFINO AP (EC),2021-09-14,ACTUAL,13.8,13.3,97,140,10,,,,,,,,,
TOFINO AP (EC),2021-09-15,ACTUAL,16.3,7.6,56,299,25,,,,,,,,,
TOFINO AP (EC),2021-09-16,ACTUAL,14.1,8.6,69,156,20,,,,,,,,,
TOFINO AP (EC),2021-09-17,ACTUAL,11.5,10.5,94,86,20,,,,,,,,,
TOFINO AP (EC),2021-09-18,ACTUAL,14.3,11.5,83,142,18,,,,,,,,,
TOFINO AP (EC),2021-09-19,ACTUAL,15.5,11.9,79,263,16,,,,,,,,,
TOFINO AP (EC),2021-09-20,ACTUAL,12.8,12.2,96,131,15,,,,,,,,,
TOFINO AP (EC),2021-09-21,ACTUAL,14.5,12,85,178,8,,,,,,,,,
TOFINO AP (EC),2021-09-22,ACTUAL,15.5,13.7,89,192,9,,,,,,,,,
TOFINO AP (EC),2021-09-23,ACTUAL,13.8,11.1,84,250,12,,,,,,,,,
TOFINO AP (EC),2021-09-24,ACTUAL,15.4,12.4,82,198,11,,,,,,,,,
TOFINO AP (EC),2021-09-25,ACTUAL,12.1,11,93,173,9,,,,,,,,,
TOFINO AP (EC),2021-09-26,ACTUAL,12.6,12.1,97,124,31,,,,,,,,,
TOFINO AP (EC),2021-09-27,ACTUAL,14.8,11,78,146,28,,,,,,,,,
TOFINO AP (EC),2021-09-28,ACTUAL,14.3,8.3,67,268,15,,,,,,,,,
TOFINO AP (EC),2021-09-29,ACTUAL,11.8,11.3,97,128,26,,,,,,,,,
TOFINO AP (EC),2021-09-30,ACTUAL,12.3,9.8,85,185,7,,,,,,,,,
TOFINO AP (EC),2021-10-01,ACTUAL,11,10,94,219,4,,,,,,,,,
TOFINO AP (EC),2021-10-02,ACTUAL,11.3,10.7,96,133,23,,,,,,,,,
TOFINO AP (EC),2021-10-03,ACTUAL,13.8,7.4,65,311,19,,,,,,,,,
TOFINO AP (EC),2021-10-04,ACTUAL,10.6,8.5,87,155,7,,,,,,,,,
TOFINO AP (EC),2021-10-05,ACTUAL,8.6,7.8,95,115,9,,,,,,,,,
TOFINO AP (EC),2021-10-06,ACTUAL,10.5,7.7,83,254,9,,,,,,,,,
TOFINO AP (EC),2021-10-07,ACTUAL,11,7.3,78,165,14,,,,,,,,,
TOFINO AP (EC),2021-10-08,ACTUAL,12.9,5.6,61,138,10,,,,,,,,,
TOFINO AP (EC),2021-10-09,ACTUAL,11.3,10.3,94,114,19,,,,,,,,,
TOFINO AP (EC),2021-10-10,ACTUAL,11.3,5.9,69,281,32,,,,,,,,,
TOFINO AP (EC),2021-10-11,ACTUAL,10.1,6.1,76,189,10,,,,,,,,,
TOFINO AP (EC),2021-10-12,ACTUAL,8.5,7.6,94,116,35,,,,,,,,,
TOFINO AP (EC),2021-10-13,ACTUAL,8.1,7.2,94,87,9,,,,,,,,,
TOFINO AP (EC),2021-10-14,ACTUAL,10.8,9.5,92,147,17,,,,,,,,,
TOFINO AP (EC),2021-10-15,ACTUAL,12.2,12,99,141,16,,,,,,,,,
TOFINO AP (EC),2021-10-16,ACTUAL,12,11.7,98,100,3,,,,,,,,,
TOFINO AP (EC),2021-10-17,ACTUAL,11.9,8,77,302,16,,,,,,,,,
TOFINO AP (EC),2021-10-18,ACTUAL,11.6,7.6,76,160,15,,,,,,,,,
TOFINO AP (EC),2021-10-19,ACTUAL,14.1,3.5,49,95,20,,,,,,,,,
TOFINO AP (EC),2021-10-20,ACTUAL,12.7,11.6,93,152,17,,,,,,,,,
TOFINO AP (EC),2021-10-21,ACTUAL,11.9,10.5,91,127,27,,,,,,,,,
TOFINO AP (EC),2021-10-22,ACTUAL,12.6,10.3,86,155,12,,,,,,,,,
TOFINO AP (EC),2021-10-23,ACTUAL,12.8,7.1,68,314,12,,,,,,,,,
TOFINO AP (EC),2021-10-24,ACTUAL,8.4,6.8,90,89,27,,,,,,,,,
TOFINO AP (EC),2021-10-25,ACTUAL,11,10.4,96,169,21,,,,,,,,,
TOFINO AP (EC),2021-10-26,ACTUAL,10.8,10,95,208,13,,,,,,,,,
TOFINO AP (EC),2021-10-27,ACTUAL,10.7,8.9,89,116,5,,,,,,,,,
TOFINO AP (EC),2021-10-28,ACTUAL,9.9,8.2,89,278,12,,,,,,,,,
TOFINO AP (EC),2021-10-29,ACTUAL,10.6,2.5,57,308,15,,,,,,,,,
TOFINO AP (EC),2021-10-30,ACTUAL,11.1,3.9,61,181,7,,,,,,,,,
TOFINO AP (EC),2021-10-31,ACTUAL,14.5,1,40,162,7,,,,,,,,,
